temperature,pressure,humidity,gas,aqi,time_stamp_esp,time_stamp_server
40.95,1012,20.02,69,43938,63.62,2026-01-27T05:54:20.478991359Z
40.97,1012,20.02,69,43940,63.38,2026-01-27T05:54:22.427819628Z
40.98,1012,20.0,68,43942,62.15,2026-01-27T05:54:24.473504347Z
41.0,1012,19.97,69,43944,61.67,2026-01-27T05:54:26.322664266Z
41.0,1012,19.94,68,43946,62.15,2026-01-27T05:54:28.777726189Z
41.01,1012,19.91,67,43948,63.38,2026-01-27T05:54:30.719146931Z
41.02,1012,19.9,67,43950,62.39,2026-01-27T05:54:32.972414368Z
41.02,1012,19.91,68,43952,62.64,2026-01-27T05:54:37.679871716Z
40.99,1012,20.01,63,43957,62.88,2026-01-27T05:54:39.728906917Z
40.98,1012,20.02,63,43959,62.88,2026-01-27T05:54:41.779425225Z
40.98,1012,19.98,64,43961,62.15,2026-01-27T05:54:43.621265014Z
40.98,1012,19.97,65,43963,62.15,2026-01-27T05:54:45.566037053Z
41.0,1012,19.95,65,43965,61.91,2026-01-27T05:54:47.512787099Z
41.01,1012,19.94,66,43967,63.62,2026-01-27T05:54:49.465978226Z
41.02,1012,19.92,66,43969,62.88,2026-01-27T05:54:51.202074623Z
41.03,1012,19.9,67,43971,62.15,2026-01-27T05:54:53.144095726Z
41.05,1012,19.88,67,43973,62.15,2026-01-27T05:54:55.090996875Z
41.05,1012,19.88,67,43975,61.91,2026-01-27T05:54:56.790244523Z
41.07,1012,19.87,67,43976,63.38,2026-01-27T05:54:58.673127821Z
41.07,1012,19.87,67,43978,62.39,2026-01-27T05:55:00.623458932Z
41.08,1012,19.87,67,43980,62.15,2026-01-27T05:55:02.669931768Z
41.08,1012,19.89,67,43982,61.91,2026-01-27T05:55:04.720776021Z
41.08,1012,19.92,67,43984,62.64,2026-01-27T05:55:06.865858303Z
41.08,1012,19.95,67,43986,62.15,2026-01-27T05:55:08.711626339Z
41.08,1012,19.95,67,43988,61.67,2026-01-27T05:55:10.857351018Z
41.08,1012,19.94,67,43990,61.91,2026-01-27T05:55:15.875270878Z
41.01,1012,20.04,61,43995,62.39,2026-01-27T05:55:17.726992236Z
40.97,1012,20.05,62,43997,61.91,2026-01-27T05:55:19.670260862Z
40.95,1012,20.06,63,43999,61.91,2026-01-27T05:55:21.51218248Z
40.94,1012,20.06,64,44001,62.15,2026-01-27T05:55:23.35251433Z
40.94,1012,20.04,65,44003,62.39,2026-01-27T05:55:25.049096727Z
40.95,1012,19.99,66,44004,62.39,2026-01-27T05:55:26.834765095Z
40.96,1012,19.96,66,44006,61.67,2026-01-27T05:55:28.680523145Z
40.97,1012,19.95,67,44008,61.67,2026-01-27T05:55:30.525944738Z
40.98,1012,19.94,67,44010,61.91,2026-01-27T05:55:32.474715055Z
41.0,1012,19.92,67,44012,62.88,2026-01-27T05:55:34.421170649Z
41.01,1012,19.89,67,44014,62.39,2026-01-27T05:55:36.254719411Z
41.01,1012,19.88,66,44017,62.39,2026-01-27T05:55:39.019268105Z
41.02,1012,19.83,66,44018,62.15,2026-01-27T05:55:40.974495372Z
41.03,1012,19.79,66,44021,62.64,2026-01-27T05:55:42.866648047Z
41.04,1012,19.74,67,44022,61.91,2026-01-27T05:55:47.723666237Z
40.99,1012,19.9,61,44028,61.67,2026-01-27T05:55:50.799429142Z
40.96,1012,19.93,61,44030,61.42,2026-01-27T05:55:52.742241831Z
40.95,1012,19.93,62,44032,61.42,2026-01-27T05:55:54.590555523Z
40.95,1012,19.88,63,44034,61.67,2026-01-27T05:55:56.438721349Z
40.96,1012,19.86,64,44036,61.42,2026-01-27T05:55:58.479060497Z
40.96,1012,19.83,64,44038,62.64,2026-01-27T05:56:00.318749278Z
40.97,1012,19.83,65,44040,62.88,2026-01-27T05:56:02.110287682Z
40.98,1012,19.82,65,44042,60.94,2026-01-27T05:56:04.004388934Z
40.99,1012,19.8,66,44043,62.39,2026-01-27T05:56:05.848518301Z
41.0,1012,19.77,66,44045,62.39,2026-01-27T05:56:07.692417082Z
41.01,1012,19.75,66,44047,62.88,2026-01-27T05:56:09.53833752Z
41.03,1012,19.74,67,44049,61.91,2026-01-27T05:56:11.380507008Z
41.04,1012,19.75,67,44051,61.91,2026-01-27T05:56:13.323180412Z
41.04,1012,19.72,67,44053,61.42,2026-01-27T05:56:15.170454198Z
41.05,1012,19.69,68,44055,61.42,2026-01-27T05:56:17.111221095Z
41.06,1012,19.65,67,44057,61.91,2026-01-27T05:56:18.953869237Z
41.07,1012,19.59,68,44058,61.42,2026-01-27T05:56:20.805796456Z
41.07,1012,19.57,67,44060,62.88,2026-01-27T05:56:22.848381393Z
41.08,1012,19.56,68,44062,62.15,2026-01-27T05:56:24.691469238Z
41.08,1012,19.54,68,44064,61.42,2026-01-27T05:56:26.63553495Z
41.09,1012,19.52,68,44066,62.88,2026-01-27T05:56:28.476891465Z
41.09,1012,19.54,68,44068,61.18,2026-01-27T05:56:30.42530509Z
41.09,1012,19.56,68,44070,62.39,2026-01-27T05:56:32.27032067Z
41.09,1012,19.61,68,44072,62.64,2026-01-27T05:56:34.11937399Z
41.09,1012,19.63,68,44074,60.7,2026-01-27T05:56:35.95587137Z
41.09,1012,19.61,68,44075,61.18,2026-01-27T05:56:37.79651479Z
41.09,1012,19.6,69,44077,60.23,2026-01-27T05:56:39.849674033Z
41.08,1012,19.6,68,44079,60.94,2026-01-27T05:56:41.689923701Z
41.08,1012,19.6,68,44081,61.91,2026-01-27T05:56:43.538239549Z
41.07,1012,19.59,68,44083,61.18,2026-01-27T05:56:45.37405623Z
41.06,1012,19.58,69,44085,61.91,2026-01-27T05:56:47.225672115Z
41.06,1012,19.56,69,44087,61.42,2026-01-27T05:56:49.162906193Z
41.05,1012,19.55,69,44089,59.99,2026-01-27T05:56:50.961749697Z
41.04,1012,19.54,69,44090,59.76,2026-01-27T05:56:52.962554091Z
41.03,1012,19.55,69,44092,61.42,2026-01-27T05:56:54.797789459Z
41.03,1012,19.55,69,44094,60.94,2026-01-27T05:56:56.640966476Z
41.03,1012,19.53,69,44096,62.39,2026-01-27T05:56:58.480807894Z
41.03,1012,19.52,69,44098,59.76,2026-01-27T05:57:00.534516975Z
41.02,1012,19.51,69,44100,61.67,2026-01-27T05:57:02.479740956Z
41.01,1012,19.5,69,44102,59.99,2026-01-27T05:57:04.319678772Z
41.0,1012,19.5,69,44104,61.18,2026-01-27T05:57:06.265353774Z
41.0,1012,19.49,69,44106,59.76,2026-01-27T05:57:10.771224622Z
40.95,1012,19.61,64,44110,61.91,2026-01-27T05:57:12.72232054Z
40.93,1012,19.62,65,44112,61.42,2026-01-27T05:57:14.666938046Z
40.91,1012,19.6,65,44114,59.52,2026-01-27T05:57:16.486528038Z
40.89,1012,19.59,66,44116,61.18,2026-01-27T05:57:18.448180618Z
40.87,1012,19.56,66,44118,61.18,2026-01-27T05:57:20.299669511Z
40.85,1012,19.52,67,44120,60.94,2026-01-27T05:57:22.134846148Z
40.82,1012,19.47,67,44122,61.18,2026-01-27T05:57:24.083198755Z
40.78,1012,19.45,68,44124,61.42,2026-01-27T05:57:26.231542484Z
40.72,1012,19.46,67,44126,61.67,2026-01-27T05:57:27.980802287Z
40.68,1012,19.45,68,44127,62.15,2026-01-27T05:57:29.918420278Z
40.62,1012,19.47,68,44129,61.91,2026-01-27T05:57:31.862844952Z
40.57,1012,19.51,68,44131,61.42,2026-01-27T05:57:33.80871928Z
40.51,1012,19.54,68,44133,59.99,2026-01-27T05:57:35.655303711Z
40.46,1012,19.58,69,44135,60.94,2026-01-27T05:57:37.495257094Z
40.41,1012,19.64,69,44137,61.18,2026-01-27T05:57:39.33813116Z
40.37,1012,19.73,69,44139,60.94,2026-01-27T05:57:41.283663352Z
40.33,1012,19.82,69,44141,61.42,2026-01-27T05:57:43.235462778Z
40.3,1012,19.89,69,44143,61.42,2026-01-27T05:57:45.075085549Z
40.27,1012,19.91,70,44145,59.76,2026-01-27T05:57:46.915902086Z
40.25,1012,19.92,70,44146,60.23,2026-01-27T05:57:48.759457074Z
40.23,1012,19.93,70,44148,60.94,2026-01-27T05:57:50.810962324Z
40.21,1012,19.97,70,44150,61.18,2026-01-27T05:57:52.761438412Z
40.19,1012,20.02,70,44152,61.42,2026-01-27T05:57:54.600771456Z
40.18,1012,20.04,70,44154,61.18,2026-01-27T05:57:56.645734152Z
40.14,1012,20.1,68,44157,61.42,2026-01-27T05:57:59.308886825Z
40.12,1012,20.12,68,44159,59.76,2026-01-27T05:58:01.262650205Z
40.11,1012,20.12,69,44161,60.7,2026-01-27T05:58:03.102402775Z
40.09,1012,20.12,69,44163,61.67,2026-01-27T05:58:04.938722772Z
40.08,1012,20.11,70,44164,60.7,2026-01-27T05:58:07.907757533Z
40.04,1012,20.15,67,44167,59.52,2026-01-27T05:58:09.75593678Z
40.02,1012,20.18,68,44169,60.23,2026-01-27T05:58:11.599955418Z
40.0,1012,20.19,69,44171,59.76,2026-01-27T05:58:13.33589216Z
39.99,1012,20.16,69,44173,60.94,2026-01-27T05:58:15.181087136Z
39.98,1012,20.15,70,44175,59.99,2026-01-27T05:58:17.132030141Z
39.96,1012,20.15,70,44177,60.94,2026-01-27T05:58:18.966908177Z
39.95,1012,20.17,70,44178,59.99,2026-01-27T05:58:21.141708435Z
39.92,1012,20.19,70,44181,59.99,2026-01-27T05:58:22.82425645Z
39.91,1012,20.21,70,44182,61.42,2026-01-27T05:58:24.706397561Z
39.89,1012,20.23,70,44184,60.94,2026-01-27T05:58:26.751878967Z
39.88,1012,20.26,70,44186,60.94,2026-01-27T05:58:28.699857294Z
39.86,1012,20.3,70,44188,61.42,2026-01-27T05:58:30.54073503Z
39.84,1012,20.34,69,44191,59.76,2026-01-27T05:58:33.308614507Z
39.82,1012,20.35,69,44193,59.05,2026-01-27T05:58:35.357623646Z
39.81,1012,20.35,69,44195,59.29,2026-01-27T05:58:37.19987005Z
39.8,1012,20.34,70,44197,60.94,2026-01-27T05:58:39.040997439Z
39.8,1012,20.35,70,44199,61.42,2026-01-27T05:58:40.881603044Z
39.79,1012,20.36,70,44200,61.42,2026-01-27T05:58:42.928216732Z
39.78,1012,20.43,70,44202,59.99,2026-01-27T05:58:44.780540606Z
39.78,1012,20.44,70,44204,59.52,2026-01-27T05:58:46.617990828Z
39.78,1012,20.46,71,44206,59.76,2026-01-27T05:58:48.461132561Z
39.77,1012,20.47,71,44208,59.52,2026-01-27T05:58:50.718298626Z
39.76,1012,20.5,70,44210,59.99,2026-01-27T05:58:52.559004669Z
39.76,1012,20.52,70,44212,61.18,2026-01-27T05:58:54.402387779Z
39.76,1012,20.54,70,44214,59.05,2026-01-27T05:58:56.243793432Z
39.75,1012,20.55,70,44216,59.29,2026-01-27T05:58:58.390933997Z
39.75,1012,20.57,70,44218,61.42,2026-01-27T05:59:00.33705517Z
39.74,1012,20.57,70,44220,59.99,2026-01-27T05:59:02.185791085Z
39.74,1012,20.58,71,44222,59.99,2026-01-27T05:59:04.025048323Z
39.74,1012,20.59,71,44223,59.29,2026-01-27T05:59:05.973800915Z
39.74,1012,20.58,71,44225,59.99,2026-01-27T05:59:07.919929289Z
39.74,1012,20.58,71,44227,59.99,2026-01-27T05:59:09.659047737Z
39.74,1012,20.58,71,44229,59.76,2026-01-27T05:59:11.40104831Z
39.75,1012,20.59,71,44231,60.23,2026-01-27T05:59:13.859366312Z
39.74,1012,20.61,70,44233,59.99,2026-01-27T05:59:15.700445181Z
39.74,1012,20.64,71,44235,61.67,2026-01-27T05:59:17.546555255Z
39.74,1012,20.62,71,44237,61.42,2026-01-27T05:59:19.28378214Z
39.74,1012,20.6,71,44239,61.42,2026-01-27T05:59:21.226383903Z
39.75,1012,20.6,71,44241,60.94,2026-01-27T05:59:23.077392144Z
39.75,1012,20.59,71,44243,60.7,2026-01-27T05:59:24.915425839Z
39.76,1012,20.59,72,44244,59.99,2026-01-27T05:59:26.657749315Z
39.76,1012,20.59,72,44246,60.94,2026-01-27T05:59:28.500763213Z
39.77,1012,20.6,72,44248,60.94,2026-01-27T05:59:30.343636388Z
39.77,1012,20.6,72,44250,59.99,2026-01-27T05:59:32.183982491Z
39.78,1012,20.61,72,44252,60.94,2026-01-27T05:59:34.129773039Z
39.78,1012,20.62,72,44254,61.42,2026-01-27T05:59:35.978649539Z
39.78,1012,20.6,72,44255,61.42,2026-01-27T05:59:37.821958151Z
39.78,1012,20.59,72,44257,61.42,2026-01-27T05:59:39.665091563Z
39.78,1012,20.58,72,44259,59.99,2026-01-27T05:59:41.810802482Z
39.78,1012,20.57,71,44261,59.76,2026-01-27T05:59:43.857666347Z
39.77,1012,20.59,71,44264,60.23,2026-01-27T05:59:46.006609645Z
39.77,1012,20.6,71,44265,59.52,2026-01-27T05:59:47.952446332Z
39.77,1012,20.61,70,44268,59.52,2026-01-27T05:59:49.901900174Z
39.77,1012,20.64,71,44269,60.94,2026-01-27T05:59:51.848343202Z
39.76,1012,20.66,71,44271,61.18,2026-01-27T05:59:53.69035624Z
39.77,1012,20.66,71,44273,60.94,2026-01-27T05:59:55.538684037Z
39.77,1012,20.66,71,44275,61.91,2026-01-27T05:59:57.331513172Z
39.77,1012,20.66,71,44277,60.94,2026-01-27T05:59:59.220894896Z
39.77,1012,20.66,72,44279,59.52,2026-01-27T06:00:01.059891399Z
39.77,1012,20.66,72,44281,61.67,2026-01-27T06:00:02.905664286Z
39.77,1012,20.65,72,44282,58.82,2026-01-27T06:00:04.748997743Z
39.77,1012,20.66,72,44284,60.7,2026-01-27T06:00:06.591305249Z
39.77,1012,20.65,72,44286,61.67,2026-01-27T06:00:08.536650352Z
39.76,1012,20.66,71,44288,61.42,2026-01-27T06:00:10.587376113Z
39.76,1012,20.64,72,44290,59.76,2026-01-27T06:00:12.427810419Z
39.76,1012,20.64,72,44292,59.05,2026-01-27T06:00:14.173679574Z
39.77,1012,20.66,72,44294,61.18,2026-01-27T06:00:15.908703071Z
39.76,1012,20.69,71,44296,61.42,2026-01-27T06:00:18.22253107Z
39.76,1012,20.71,72,44298,59.52,2026-01-27T06:00:20.00567009Z
39.76,1012,20.68,72,44299,60.94,2026-01-27T06:00:24.715531436Z
39.73,1012,20.82,66,44304,60.94,2026-01-27T06:00:26.563053142Z
39.71,1012,20.81,67,44306,60.23,2026-01-27T06:00:29.530970199Z
39.69,1012,20.8,66,44309,61.42,2026-01-27T06:00:31.370650664Z
39.69,1012,20.8,67,44311,61.18,2026-01-27T06:00:33.317050417Z
39.69,1012,20.77,68,44313,59.29,2026-01-27T06:00:35.166809576Z
39.69,1012,20.75,69,44315,61.42,2026-01-27T06:00:37.00456845Z
39.7,1012,20.76,69,44316,59.52,2026-01-27T06:00:38.848070282Z
39.71,1012,20.78,69,44318,60.7,2026-01-27T06:00:40.688497986Z
39.71,1012,20.78,70,44320,58.82,2026-01-27T06:00:42.53208258Z
39.72,1012,20.79,70,44322,60.94,2026-01-27T06:00:44.37531413Z
39.73,1012,20.79,70,44324,61.42,2026-01-27T06:00:46.221704591Z
39.73,1012,20.79,70,44326,61.91,2026-01-27T06:00:48.375068985Z
39.73,1012,20.8,70,44328,59.76,2026-01-27T06:00:50.214386941Z
39.74,1012,20.8,70,44330,59.52,2026-01-27T06:00:52.061028791Z
39.74,1012,20.81,70,44332,59.29,2026-01-27T06:00:53.900528774Z
39.75,1012,20.79,71,44333,59.05,2026-01-27T06:00:56.056378153Z
39.75,1012,20.79,70,44336,61.18,2026-01-27T06:00:58.099238946Z
39.75,1012,20.81,70,44338,59.52,2026-01-27T06:01:00.051883833Z
39.76,1012,20.84,70,44340,59.29,2026-01-27T06:01:01.789202797Z
39.77,1012,20.85,71,44341,60.23,2026-01-27T06:01:03.836683248Z
39.77,1012,20.86,70,44344,59.76,2026-01-27T06:01:06.086748408Z
39.77,1012,20.86,70,44346,60.23,2026-01-27T06:01:08.033118128Z
39.77,1012,20.85,70,44348,61.42,2026-01-27T06:01:12.843623683Z
39.74,1012,20.97,65,44352,60.7,2026-01-27T06:01:14.691021887Z
39.74,1012,20.95,66,44354,60.94,2026-01-27T06:01:16.636234919Z
39.74,1012,20.92,66,44356,61.42,2026-01-27T06:01:18.43694891Z
39.75,1012,20.88,67,44358,59.29,2026-01-27T06:01:20.423392387Z
39.76,1012,20.86,68,44360,58.82,2026-01-27T06:01:22.474007981Z
39.76,1012,20.89,68,44362,61.18,2026-01-27T06:01:24.311097878Z
39.77,1012,20.89,68,44364,59.99,2026-01-27T06:01:26.158089447Z
39.77,1012,20.89,68,44366,59.05,2026-01-27T06:01:28.714992348Z
39.77,1012,20.85,68,44368,61.42,2026-01-27T06:01:30.527977725Z
39.77,1012,20.85,68,44370,59.76,2026-01-27T06:01:32.615789679Z
39.78,1012,20.84,68,44372,60.94,2026-01-27T06:01:34.757765304Z
39.78,1012,20.86,68,44374,59.99,2026-01-27T06:01:37.013779468Z
39.78,1012,20.88,68,44376,60.7,2026-01-27T06:01:38.852415642Z
39.8,1012,20.88,69,44378,59.99,2026-01-27T06:01:40.593957898Z
39.81,1012,20.87,69,44380,60.94,2026-01-27T06:01:42.543545842Z
39.82,1012,20.88,69,44382,59.52,2026-01-27T06:01:44.491016836Z
39.83,1012,20.9,69,44384,59.52,2026-01-27T06:01:46.43043254Z
39.84,1012,20.9,69,44386,61.91,2026-01-27T06:01:48.380765431Z
39.85,1012,20.9,69,44388,60.94,2026-01-27T06:01:53.395646618Z
39.82,1012,20.99,64,44393,61.18,2026-01-27T06:01:55.243866676Z
39.78,1012,21.14,59,44402,59.99,2026-01-27T06:02:06.708731639Z
39.75,1012,21.19,57,44406,59.76,2026-01-27T06:02:08.651239962Z
39.76,1012,21.17,58,44408,59.52,2026-01-27T06:02:10.597100402Z
39.77,1012,21.11,60,44410,59.52,2026-01-27T06:02:12.543072174Z
39.79,1012,21.07,61,44412,60.94,2026-01-27T06:02:14.389981645Z
39.81,1012,21.03,62,44414,59.52,2026-01-27T06:02:16.228053199Z
39.84,1012,20.98,63,44416,59.52,2026-01-27T06:02:18.075178073Z
39.86,1012,20.96,64,44418,60.94,2026-01-27T06:02:19.919678192Z
39.89,1012,20.94,65,44419,59.76,2026-01-27T06:02:21.764305208Z
39.91,1012,20.9,65,44421,59.99,2026-01-27T06:02:23.601508899Z
39.93,1012,20.88,66,44423,60.23,2026-01-27T06:02:25.549197515Z
39.93,1012,20.9,64,44426,58.82,2026-01-27T06:02:28.519151667Z
39.94,1012,20.89,65,44428,59.76,2026-01-27T06:02:30.669551868Z
39.95,1012,20.89,65,44430,59.99,2026-01-27T06:02:32.516422899Z
39.96,1012,20.89,65,44432,60.47,2026-01-27T06:02:34.532622317Z
39.97,1012,20.88,66,44434,60.23,2026-01-27T06:02:36.400061549Z
39.97,1012,20.87,66,44436,59.05,2026-01-27T06:02:38.551503547Z
39.98,1012,20.85,66,44438,59.52,2026-01-27T06:02:40.603873463Z
39.98,1012,20.85,66,44440,59.99,2026-01-27T06:02:42.754824946Z
39.98,1012,20.84,66,44442,60.94,2026-01-27T06:02:44.700439919Z
39.99,1012,20.85,66,44444,61.18,2026-01-27T06:02:46.644342184Z
39.99,1012,20.86,67,44446,60.94,2026-01-27T06:02:48.691145139Z
40.0,1012,20.85,67,44448,59.52,2026-01-27T06:02:50.542222155Z
40.0,1012,20.84,67,44450,59.52,2026-01-27T06:02:52.280085723Z
40.01,1012,20.81,68,44452,59.99,2026-01-27T06:02:54.222845731Z
40.01,1012,20.8,68,44454,59.76,2026-01-27T06:02:56.369843777Z
39.99,1012,20.8,67,44456,59.76,2026-01-27T06:02:58.224279594Z
39.98,1012,20.81,67,44458,59.29,2026-01-27T06:03:00.263306001Z
39.97,1012,20.83,68,44460,59.99,2026-01-27T06:03:02.212335978Z
39.96,1012,20.83,68,44462,59.76,2026-01-27T06:03:04.260042297Z
39.95,1012,20.84,68,44464,59.52,2026-01-27T06:03:06.100447711Z
39.94,1012,20.88,67,44466,59.76,2026-01-27T06:03:08.350548321Z
39.93,1012,20.9,68,44468,58.59,2026-01-27T06:03:10.19731963Z
39.93,1012,20.88,68,44470,60.23,2026-01-27T06:03:12.03786895Z
39.93,1012,20.86,69,44472,59.99,2026-01-27T06:03:14.291063999Z
39.92,1012,20.88,68,44474,61.18,2026-01-27T06:03:16.337887843Z
39.91,1012,20.86,68,44476,59.05,2026-01-27T06:03:18.287442207Z
39.92,1012,20.85,68,44478,60.94,2026-01-27T06:03:21.255904183Z
39.9,1012,20.93,66,44481,60.23,2026-01-27T06:03:25.859932885Z
39.86,1012,21.07,62,44485,60.94,2026-01-27T06:03:27.807854495Z
39.84,1012,21.07,63,44487,61.42,2026-01-27T06:03:29.649538333Z
39.82,1012,21.03,65,44489,59.76,2026-01-27T06:03:31.495260424Z
39.81,1012,20.98,65,44491,59.99,2026-01-27T06:03:33.440346323Z
39.8,1012,20.98,65,44493,59.29,2026-01-27T06:03:35.388391705Z
39.78,1012,20.99,66,44495,59.05,2026-01-27T06:03:37.533017917Z
39.76,1012,21.02,66,44497,60.94,2026-01-27T06:03:39.581527857Z
39.75,1012,21.02,66,44499,59.99,2026-01-27T06:03:41.429954293Z
39.73,1012,21.02,67,44501,61.42,2026-01-27T06:03:43.37105581Z
39.72,1012,21.02,67,44503,60.23,2026-01-27T06:03:45.217340455Z
39.7,1012,21.02,67,44505,59.99,2026-01-27T06:03:47.068360681Z
39.68,1012,21.02,68,44507,59.52,2026-01-27T06:03:49.005186297Z
39.66,1012,21.02,68,44509,60.94,2026-01-27T06:03:50.956725949Z
39.64,1012,21.0,68,44510,60.94,2026-01-27T06:03:52.795057353Z
39.61,1012,20.98,69,44512,60.7,2026-01-27T06:03:54.639887634Z
39.59,1012,20.97,69,44514,60.23,2026-01-27T06:03:56.484021744Z
39.56,1012,20.98,69,44516,61.18,2026-01-27T06:03:58.428705458Z
39.52,1012,20.99,69,44518,61.67,2026-01-27T06:04:00.167125897Z
39.48,1012,20.99,69,44520,60.94,2026-01-27T06:04:02.212770535Z
39.45,1012,21.03,69,44522,61.42,2026-01-27T06:04:04.05704584Z
39.41,1012,21.08,69,44524,61.18,2026-01-27T06:04:05.909348011Z
39.37,1012,21.18,69,44526,59.76,2026-01-27T06:04:07.953192985Z
39.33,1012,21.26,69,44527,59.76,2026-01-27T06:04:09.797391171Z
39.3,1012,21.3,69,44529,59.52,2026-01-27T06:04:11.634220562Z
39.28,1012,21.37,70,44531,59.99,2026-01-27T06:04:13.481903994Z
39.26,1012,21.41,70,44533,60.94,2026-01-27T06:04:15.322671623Z
39.24,1012,21.45,70,44535,61.42,2026-01-27T06:04:17.266544943Z
39.22,1012,21.51,70,44537,59.76,2026-01-27T06:04:19.115205671Z
39.22,1012,21.53,70,44539,59.99,2026-01-27T06:04:20.952506703Z
39.21,1012,21.57,70,44541,59.76,2026-01-27T06:04:23.10691974Z
39.21,1012,21.6,70,44543,61.18,2026-01-27T06:04:24.949770054Z
39.21,1012,21.59,70,44544,61.18,2026-01-27T06:04:26.794501477Z
39.22,1012,21.57,70,44546,61.42,2026-01-27T06:04:28.638009881Z
39.23,1012,21.57,71,44548,59.29,2026-01-27T06:04:31.499652552Z
39.23,1012,21.58,68,44551,61.42,2026-01-27T06:04:33.346442756Z
39.24,1012,21.57,69,44553,60.94,2026-01-27T06:04:35.184736862Z
39.25,1012,21.56,69,44555,61.42,2026-01-27T06:04:37.031475312Z
39.26,1012,21.56,69,44557,62.39,2026-01-27T06:04:38.973506958Z
39.28,1012,21.56,70,44558,60.94,2026-01-27T06:04:40.820109044Z
39.3,1012,21.52,70,44560,61.18,2026-01-27T06:04:42.663501399Z
39.31,1012,21.53,70,44562,60.94,2026-01-27T06:04:44.407805943Z
39.33,1012,21.52,71,44564,60.94,2026-01-27T06:04:46.246623618Z
39.35,1012,21.5,71,44566,61.91,2026-01-27T06:04:48.089646166Z
39.36,1012,21.51,71,44568,59.99,2026-01-27T06:04:49.935805832Z
39.38,1012,21.52,71,44570,61.42,2026-01-27T06:04:51.776360554Z
39.39,1012,21.53,71,44571,59.52,2026-01-27T06:04:53.625301804Z
39.41,1012,21.54,71,44573,61.42,2026-01-27T06:04:55.668789948Z
39.42,1012,21.53,71,44575,61.42,2026-01-27T06:04:57.51911258Z
39.43,1012,21.51,70,44577,60.23,2026-01-27T06:04:59.560327359Z
39.45,1012,21.51,70,44579,61.42,2026-01-27T06:05:01.604252571Z
39.46,1012,21.5,70,44581,59.99,2026-01-27T06:05:03.450236855Z
39.47,1012,21.47,70,44583,59.99,2026-01-27T06:05:05.393228143Z
39.48,1012,21.47,70,44585,61.42,2026-01-27T06:05:07.239949463Z
39.5,1012,21.46,71,44587,60.23,2026-01-27T06:05:09.086906453Z
39.51,1012,21.46,71,44589,60.23,2026-01-27T06:05:10.927726713Z
39.52,1012,21.45,71,44590,59.76,2026-01-27T06:05:12.821759907Z
39.54,1012,21.43,71,44592,59.99,2026-01-27T06:05:14.814253664Z
39.55,1012,21.42,71,44594,61.42,2026-01-27T06:05:16.661188446Z
39.57,1012,21.41,71,44596,59.76,2026-01-27T06:05:18.60383861Z
39.58,1012,21.41,71,44598,59.99,2026-01-27T06:05:20.547850924Z
39.59,1012,21.4,71,44600,60.7,2026-01-27T06:05:22.398664028Z
39.61,1012,21.38,71,44602,61.42,2026-01-27T06:05:24.244383203Z
39.62,1012,21.4,71,44604,60.23,2026-01-27T06:05:26.287415511Z
39.63,1012,21.35,70,44606,60.94,2026-01-27T06:05:28.231663154Z
39.63,1012,21.35,71,44608,61.67,2026-01-27T06:05:30.070901049Z
39.64,1012,21.33,70,44610,60.23,2026-01-27T06:05:31.966613491Z
39.64,1012,21.32,71,44611,59.99,2026-01-27T06:05:33.758665556Z
39.63,1012,21.38,69,44614,59.29,2026-01-27T06:05:36.318136561Z
39.64,1012,21.4,70,44616,60.7,2026-01-27T06:05:38.162658362Z
39.64,1012,21.4,70,44618,59.76,2026-01-27T06:05:40.006885931Z
39.64,1012,21.38,70,44620,59.29,2026-01-27T06:05:41.95640978Z
39.64,1012,21.36,70,44622,59.05,2026-01-27T06:05:44.003240866Z
39.64,1012,21.36,70,44623,59.76,2026-01-27T06:05:45.843671236Z
39.65,1012,21.35,70,44625,61.91,2026-01-27T06:05:47.56064265Z
39.65,1012,21.34,71,44627,60.94,2026-01-27T06:05:49.325825744Z
39.65,1012,21.33,71,44629,59.29,2026-01-27T06:05:51.067960147Z
39.66,1012,21.32,71,44631,61.42,2026-01-27T06:05:52.908884848Z
39.66,1012,21.3,71,44632,59.76,2026-01-27T06:05:54.75119482Z
39.66,1012,21.29,72,44634,61.18,2026-01-27T06:05:56.60169112Z
39.66,1012,21.29,71,44636,61.67,2026-01-27T06:05:58.846857988Z
39.66,1012,21.29,70,44638,59.52,2026-01-27T06:06:00.696019488Z
39.67,1012,21.29,71,44640,59.99,2026-01-27T06:06:02.535202145Z
39.68,1012,21.27,71,44642,59.52,2026-01-27T06:06:06.731202417Z
39.66,1012,21.36,66,44646,59.29,2026-01-27T06:06:09.604021052Z
39.65,1012,21.4,66,44649,61.18,2026-01-27T06:06:12.982936155Z
39.64,1012,21.45,63,44653,59.99,2026-01-27T06:06:17.658489798Z
39.63,1012,21.57,60,44657,59.52,2026-01-27T06:06:20.555574547Z
39.63,1012,21.56,60,44660,60.94,2026-01-27T06:06:22.396744607Z
39.65,1012,21.51,62,44662,59.52,2026-01-27T06:06:24.958569365Z
39.66,1012,21.47,62,44664,61.18,2026-01-27T06:06:27.108541538Z
39.67,1012,21.47,61,44667,61.42,2026-01-27T06:06:34.071292496Z
39.66,1012,21.6,56,44674,59.99,2026-01-27T06:06:38.269968038Z
39.66,1012,21.58,56,44678,61.67,2026-01-27T06:06:40.221023166Z
39.68,1012,21.54,57,44680,61.67,2026-01-27T06:06:42.06215016Z
